Date,Close,High,Low,Open,Volume,Oil_Price,USD_Index,Silver_Price,SP500,Bond_Yield_10Y,VIX_Index,FED_Rate,CPI_Inflation,Real_Yield_10Y
2/17/2014,1323.9000244140625,1330.5999755859375,1309.0999755859375,1322.9000244140625,853,100.30000305175781,80.12999725341797,21.410999298095703,1838.6300048828125,2.746000051498413,13.569999694824219,0.09,232.9,0.59
2/24/2014,1321.4000244140625,1343.9000244140625,1321.0999755859375,1324.300048828125,1476,102.19999694824219,80.23999786376953,21.777000427246094,1836.25,2.7339999675750732,14.680000305175781,0.09,232.9,0.59
3/3/2014,1338.0999755859375,1354.0999755859375,1329.199951171875,1335.9000244140625,500,102.58999633789062,79.77999877929688,21.20400047302246,1859.449951171875,2.6579999923706055,14,0.09,232.9,0.44
3/10/2014,1379,1386.5999755859375,1330.5,1336,322,102.58000183105469,79.72000122070312,20.89699935913086,1878.040039,2.7899999618530273,14.109999656677246,0.09,232.9,0.57
3/17/2014,1336,1391.4000244140625,1325.800048828125,1386.0999755859375,196,98.88999938964844,79.44000244140625,21.384000778198242,1841.1300048828125,2.6449999809265137,17.81999969482422,0.09,232.9,0.52
3/24/2014,1293.800048828125,1333,1285.9000244140625,1333,250655,99.45999908447266,80.11000061035156,20.285999298095703,1866.52002,2.75,15,0.09,232.9,0.59
3/31/2014,1303.199951171875,1306.0999755859375,1277.300048828125,1294.300048828125,7855,101.66999816894531,80.18000030517578,19.77199935913086,1857.6199951171875,2.7119998931884766,14.40999984741211,0.09,232.9,0.6
4/7/2014,1318.699951171875,1323.800048828125,1296.300048828125,1301.4000244140625,1019,101.13999938964844,80.41999816894531,19.927000045776367,1865.0899658203125,2.7260000705718994,13.960000038146973,0.09,232.9,0.59
4/14/2014,1293.4000244140625,1330,1291.5,1320.0999755859375,867,103.73999786376953,79.44999694824219,19.933000564575195,1815.689941,2.618999958,17.030000686645508,0.09,232.9,0.52
4/21/2014,1300.699951171875,1304.5999755859375,1272.4000244140625,1290,1172,104.30000305175781,79.83000183105469,19.586000442504883,1864.8499755859375,2.7209999561309814,13.359999656677246,0.09,232.9,0.53
4/28/2014,1302.5999755859375,1305.4000244140625,1276.699951171875,1305.4000244140625,1588,100.5999984741211,79.76999664,19.684999465942383,1863.4000244140625,2.6659998893737793,14.06000042,0.09,232.9,0.52
5/5/2014,1287.300048828125,1314.199951171875,1285.5,1305.5999755859375,134,99.76000213623047,79.51999664,19.492000579833984,1881.1400146484375,2.5910000801086426,12.90999984741211,0.09,232.9,0.45
5/12/2014,1293.300048828125,1306.9000244140625,1281.199951171875,1282.0999755859375,99,99.98999786376953,79.90000153,19.07699966430664,1878.47998,2.622999906539917,12.920000076293945,0.09,232.9,0.48
5/19/2014,1291.5999755859375,1295,1287.4000244140625,1293.699951171875,61,102.0199966430664,80.04000091552734,19.29199981689453,1877.8599853515625,2.5179998874664307,12.43999958,0.09,232.9,0.37
5/26/2014,1245.5999755859375,1291.9000244140625,1241.800048828125,1291.9000244140625,210734,104.3499984741211,80.38999938964844,19.38800048828125,1900.530029296875,2.5360000133514404,11.359999656677246,0.09,232.9,0.32
6/2/2014,1252.0999755859375,1256.5999755859375,1240.5,1250,3730,102.70999908447266,80.37000274658203,18.652999877929688,1923.5699462890625,2.4570000171661377,11.399999618530273,0.09,232.9,0.32
6/9/2014,1273.699951171875,1274.699951171875,1251,1252.699951171875,1506,102.66000366210938,80.41000366210938,18.96299934387207,1949.439941,2.5969998836517334,10.729999542236328,0.09,232.9,0.41
6/16/2014,1316.199951171875,1321.4000244140625,1260.9000244140625,1279.800048828125,2151,106.91000366210938,80.58000183105469,19.636999130249023,1936.1600341796875,2.6040000915527344,12.180000305175781,0.09,232.9,0.41
6/23/2014,1319,1325.5999755859375,1312,1312.300048828125,2488,107.26000213623047,80.37000274658203,20.941999435424805,1962.8699951171875,2.624000072479248,10.850000381469727,0.09,232.9,0.35
6/30/2014,1320.4000244140625,1331.4000244140625,1311.800048828125,1315.300048828125,1061,105.73999786376953,80.04000091552734,21.07699966430664,1960.959961,2.5320000648498535,11.260000228881836,0.09,232.9,0.27
7/7/2014,1337,1343.699951171875,1313.199951171875,1318.699951171875,255,104.05999755859375,80.20999908447266,21.089000701904297,1985.439941,2.6480000019073486,10.319999694824219,0.09,232.9,0.36
7/14/2014,1309.199951171875,1332.800048828125,1294.0999755859375,1332.800048828125,548,100.83000183105469,80.19000244140625,21.410999298095703,1967.5699462890625,2.5199999809265137,12.079999923706055,0.09,232.9,0.28
7/21/2014,1303.0999755859375,1315.5,1290.5999755859375,1311,29,103.12999725341797,80.51999664,20.83799934387207,1978.219970703125,2.4839999675750732,12.06000042,0.09,232.9,0.25
7/28/2014,1293.5999755859375,1310.9000244140625,1279.699951171875,1307.4000244140625,225443,102.08999633789062,81.02999877929688,20.58799934387207,1978.3399658203125,2.4690001010894775,12.68999958,0.09,232.9,0.22
8/4/2014,1308.9000244140625,1321.4000244140625,1282.5999755859375,1294.4000244140625,3259,97.87999725341797,81.30000305175781,20.332000732421875,1925.1500244140625,2.505000114440918,17.030000686645508,0.09,232.9,0.26
8/11/2014,1304.5,1316.4000244140625,1292,1308.4000244140625,1389,97.65000153,81.38999938964844,19.902000427246094,1931.5899658203125,2.4149999618530273,15.770000457763672,0.09,232.9,0.19
8/18/2014,1278.5999755859375,1302.0999755859375,1272,1301.4000244140625,959,97.34999847,81.41999816894531,19.489999771118164,1955.060059,2.3450000286102295,13.149999618530273,0.09,232.9,0.21
8/25/2014,1285.800048828125,1293.699951171875,1273.699951171875,1277.300048828125,2041,93.65000153,82.33999633789062,19.361000061035156,1988.4000244140625,2.4030001163482666,11.470000267028809,0.09,232.9,0.24
9/1/2014,1265.800048828125,1286.4000244140625,1260.4000244140625,1284.5,972,95.95999908447266,82.75,19.398000717163086,2003.3699951171875,2.3429999351501465,12.09000015258789,0.09,237.477,0.35
9/8/2014,1229.9000244140625,1268.4000244140625,1227,1268.4000244140625,144,93.29000091552734,83.76000213623047,19.082000732421875,2007.709961,2.4609999656677246,12.09000015258789,0.09,237.477,0.35
9/15/2014,1215.300048828125,1238.300048828125,1215.300048828125,1226.699951171875,43,92.26999664,84.23999786376953,18.54599952697754,1985.540039,2.614000082015991,13.31000042,0.09,237.477,0.47
9/22/2014,1214.0999755859375,1221.199951171875,1209.5,1214.9000244140625,19522,92.41000366210938,84.80000305175781,17.78100014,2010.4000244140625,2.5869998931884766,12.109999656677246,0.09,237.477,0.58
9/29/2014,1192.199951171875,1222.199951171875,1191,1216.300048828125,7877,93.54000091552734,85.63999938964844,17.476999282836914,1982.8499755859375,2.5350000858306885,14.850000381469727,0.09,237.477,0.55
10/6/2014,1221,1229,1182.800048828125,1187.699951171875,901,89.73999786376953,86.69000244140625,16.780000686645508,1967.9000244140625,2.447000026702881,14.550000190734863,0.09,237.477,0.5
10/13/2014,1238.300048828125,1247,1227,1229.800048828125,788,85.81999969482422,85.91000366210938,17.25200080871582,1906.1300048828125,2.306999921798706,21.239999771118164,0.09,237.477,0.29
10/20/2014,1231.199951171875,1251,1227.9000244140625,1237.300048828125,228,82.75,85.19000244140625,17.281999588012695,1886.760009765625,2.1989998817443848,21.989999771118164,0.09,237.477,0.29
10/27/2014,1171.0999755859375,1231,1161.4000244140625,1230.199951171875,1740,81.01000213623047,85.73000336,17.13599967956543,1964.5799560546875,2.2730000019073486,16.110000610351562,0.09,237.477,0.38
11/3/2014,1169.5999755859375,1172.300048828125,1133,1166.4000244140625,491,80.54000091552734,86.87999725341797,16.07699966430664,2018.050048828125,2.3350000381469727,14.029999732971191,0.09,237.477,0.43
11/10/2014,1185,1191,1148,1171,1612,78.65000153,87.63999938964844,15.699000358581543,2031.9200439453125,2.312000036239624,13.119999885559082,0.09,237.477,0.44
11/17/2014,1197.5,1202.4000244140625,1180.5999755859375,1183.0999755859375,65,75.81999969482422,87.52999877929688,16.309999465942383,2039.8199462890625,2.319999933242798,13.31000042,0.09,237.477,0.48
11/24/2014,1175.199951171875,1201,1163.800048828125,1197.699951171875,297242,76.51000213623047,88.30999755859375,16.391000747680664,2063.5,2.315000057220459,12.899999618530273,0.09,237.477,0.44
12/1/2014,1190.0999755859375,1220.4000244140625,1141.699951171875,1160,8118,66.15000153,88.36000061035156,15.48900032043457,2067.560059,2.194000005722046,13.329999923706055,0.12,236.252,0.43
12/8/2014,1222,1238,1187.199951171875,1190.5999755859375,1270,65.83999633789062,89.33000183105469,16.195999145507812,2075.370117,2.306999921798706,11.890000343322754,0.12,236.252,0.55
12/15/2014,1195.9000244140625,1223.0999755859375,1184,1223.0999755859375,687,57.810001373291016,88.36000061035156,17.018999099731445,2002.3299560546875,2.1029999256134033,21.079999923706055,0.12,236.252,0.5
12/22/2014,1195.300048828125,1198,1172.699951171875,1198,602,56.52000045776367,89.59999847,15.991000175476074,2070.649902,2.1760001182556152,16.489999771118164,0.12,236.252,0.47
12/29/2014,1186,1210.300048828125,1169.5,1186.5,601,54.72999954223633,90.02999877929688,16.11199951171875,2088.77002,2.25,14.5,0.12,236.252,0.57
1/5/2015,1216,1220.199951171875,1180.0999755859375,1180.300048828125,731,52.689998626708984,91.08000183105469,15.734000205993652,2058.199951171875,2.122999906539917,17.790000915527344,0.12,236.252,0.4
1/12/2015,1276.9000244140625,1279.699951171875,1219.0999755859375,1224.199951171875,315,48.36000061035156,91.94000244140625,16.38599967956543,2044.810059,1.9709999561309814,17.549999237060547,0.12,236.252,0.35
1/19/2015,1292.5999755859375,1303.5,1273.800048828125,1278.9000244140625,389,48.689998626708984,92.51999664,17.73900032043457,2019.4200439453125,1.815000057220459,20.950000762939453,0.12,236.252,0.22
1/26/2015,1278.5,1291.699951171875,1251,1289.5,257042,45.59000015258789,95,18.284000396728516,2051.820068359375,1.8170000314712524,16.65999984741211,0.12,236.252,0.22
2/2/2015,1233.9000244140625,1284.699951171875,1228,1284.0999755859375,5267,48.24000168,94.80000305175781,17.191999435424805,1994.989990234375,1.6749999523162842,20.969999313354492,0.12,236.252,0.03
2/9/2015,1226.5,1245,1217.9000244140625,1237.5,816,51.689998626708984,94.69999694824219,16.67799949645996,2055.469970703125,1.937999963760376,17.290000915527344,0.12,236.252,0.25
2/16/2015,1204.4000244140625,1234,1197.800048828125,1227.699951171875,467,52.779998779296875,94.19999694824219,17.277999877929688,2096.989990234375,2.0209999084472656,14.68999958,0.12,236.252,0.34
2/23/2015,1212.5999755859375,1219,1191.5999755859375,1201.300048828125,1744,50.34000015258789,94.25,16.26300048828125,2110.300048828125,2.132999897003174,14.300000190734863,0.12,236.252,0.34
3/2/2015,1164.0999755859375,1222.699951171875,1163.699951171875,1214.300048828125,399,49.75999832,95.25,16.51300048828125,2104.5,2.002000093460083,13.34000015258789,0.12,236.252,0.25
3/9/2015,1152.5999755859375,1174.199951171875,1147.699951171875,1169.4000244140625,320,49.61000061035156,97.62000274658203,15.784000396728516,2071.260009765625,2.240000009536743,15.199999809265137,0.12,236.252,0.44
3/16/2015,1184.800048828125,1185.4000244140625,1144.300048828125,1159.699951171875,332,44.84000015258789,100.33000183105469,15.47700023651123,2053.399902,2.111999988555908,16,0.12,236.252,0.45
3/23/2015,1199.800048828125,1213.699951171875,1181.199951171875,1181.5999755859375,172755,45.720001220703125,97.91000366210938,16.867000579833984,2108.100098,1.9299999475479126,13.020000457763672,0.12,236.252,0.17
3/30/2015,1200.9000244140625,1208.199951171875,1178.199951171875,1198,44715,48.869998931884766,97.29000091552734,17.052000045776367,2061.02002,1.9479999542236328,15.069999694824219,0.12,236.252,0.23
4/6/2015,1204.5999755859375,1224.199951171875,1193,1209.9000244140625,1708,49.13999938964844,97.44000244140625,16.68600082397461,2066.959961,1.9040000438690186,14.670000076293945,0.12,236.252,0.07
4/13/2015,1202.9000244140625,1208.5,1184.0999755859375,1208.0999755859375,1386,51.63999938964844,99.38999938964844,16.37000084,2102.060059,1.9509999752044678,12.579999923706055,0.12,236.252,0.14
4/20/2015,1175.199951171875,1206.9000244140625,1174.5999755859375,1205.699951171875,576,55.74000168,97.51999664,16.22100067138672,2081.179931640625,1.850000023841858,13.890000343322754,0.12,236.252,0.01
4/27/2015,1174.5,1214,1170,1182.300048828125,875,57.150001525878906,96.91999816894531,15.630999565124512,2117.689941,1.9170000553131104,12.289999961853027,0.12,236.252,0.03
5/4/2015,1189.0999755859375,1198.699951171875,1177.5,1177.5,195,59.150001525878906,95.30000305175781,16.111000061035156,2108.290039,2.117000102996826,12.699999809265137,0.12,236.252,0.24
5/11/2015,1225.5,1225.5999755859375,1179.300048828125,1189.699951171875,117,59.38999938964844,94.79000091552734,16.441999435424805,2116.100098,2.1500000953674316,12.859999656677246,0.12,236.252,0.4
5/18/2015,1204.300048828125,1228.0999755859375,1203.699951171875,1224.5,79,59.689998626708984,93.13999938964844,17.545000076293945,2122.72998,2.1410000324249268,12.380000114440918,0.12,236.252,0.37
5/25/2015,1189.4000244140625,1193.5999755859375,1179.5999755859375,1193.5999755859375,257709,59.720001220703125,96.01000213623047,17.030000686645508,2126.060059,2.2149999141693115,12.130000114440918,0.12,236.252,0.39
6/1/2015,1167.800048828125,1204,1164,1190.5999755859375,3706,60.29999923706055,96.91000366210938,16.68400001525879,2107.389892578125,2.0950000286102295,13.84000015258789,0.13,237.657,0.39
6/8/2015,1178.800048828125,1190.0999755859375,1169.0999755859375,1169.5,822,59.130001068115234,96.30999755859375,15.970999717712402,2092.830078,2.4019999504089355,14.210000038146973,0.13,237.657,0.54
6/15/2015,1201.5,1203.0999755859375,1172.699951171875,1179.9000244140625,571,59.959999084472656,94.97000122070312,15.817999839782715,2094.110107421875,2.384999990463257,13.779999732971191,0.13,237.657,0.51
6/22/2015,1172.9000244140625,1197.800048828125,1170.5,1197.800048828125,756,59.61000061035156,94.08999633789062,16.104000091552734,2109.989990234375,2.2669999599456787,13.960000038146973,0.13,237.657,0.47
6/29/2015,1163,1186,1155.5,1185.0999755859375,1168,59.630001068115234,95.47000122070312,15.734999656677246,2101.489990234375,2.4760000705718994,14.020000457763672,0.13,237.657,0.46
7/6/2015,1157.699951171875,1173,1146.4000244140625,1171.0999755859375,1260,56.93000030517578,96.11000061035156,15.536999702453613,2076.780029296875,2.3929998874664307,16.790000915527344,0.13,237.657,0.43
7/13/2015,1131.800048828125,1159,1130.199951171875,1159,202,52.74000168,96.02999877929688,15.468000411987305,2076.620117,2.4170000553131104,16.829999923706055,0.13,237.657,0.58
7/20/2015,1085.5999755859375,1130.699951171875,1078.5999755859375,1130.4000244140625,469,50.88999938964844,97.86000061035156,14.819999694824219,2126.639892578125,2.3489999771118164,11.949999809265137,0.13,237.657,0.56
7/27/2015,1094.9000244140625,1102.800048828125,1079.0999755859375,1100,214190,48.13999938964844,97.23999786376953,14.47700023651123,2079.649902,2.2709999084472656,13.739999771118164,0.13,237.657,0.5
8/3/2015,1094.0999755859375,1098.300048828125,1080.5,1095.5,5647,47.119998931884766,97.37000274658203,14.746000289916992,2103.840087890625,2.2049999237060547,12.119999885559082,0.13,237.657,0.46
8/10/2015,1112.9000244140625,1124.5,1089.5,1093.199951171875,4043,43.869998931884766,97.55999755859375,14.815999984741211,2077.570068359375,2.174999952316284,13.390000343322754,0.13,237.657,0.55
8/17/2015,1159.5999755859375,1166.5,1110,1113.800048828125,1892,42.5,96.56999969482422,15.210000038146973,2091.540039,2.196000099182129,12.829999923706055,0.13,237.657,0.58
8/24/2015,1133.0999755859375,1169,1118.4000244140625,1164,1475,40.45000076293945,94.83000183105469,15.300999641418457,1970.8900146484375,2.053999900817871,28.030000686645508,0.13,237.657,0.52
8/31/2015,1120.5999755859375,1144.699951171875,1116.199951171875,1131.0999755859375,943,45.220001220703125,96.11000061035156,14.53499984741211,1988.8699951171875,2.186000108718872,26.049999237060547,0.13,237.657,0.58
9/7/2015,1103.5,1124.300048828125,1098.199951171875,1119.800048828125,425,46.04999923706055,96.23000336,14.543999671936035,1921.219970703125,2.128000020980835,27.799999237060547,0.13,237.657,0.62
9/14/2015,1138.0999755859375,1141.199951171875,1102.800048828125,1107.800048828125,131,44.630001068115234,95.19000244140625,14.489999771118164,1961.050048828125,2.183000087738037,23.200000762939453,0.13,237.657,0.62
9/21/2015,1146,1155.9000244140625,1122.5,1137.5999755859375,186,44.68000030517578,94.86000061035156,15.154000282287598,1958.030029296875,2.130000114440918,22.280000686645508,0.13,237.657,0.66
9/28/2015,1137.0999755859375,1141.199951171875,1105.800048828125,1133.199951171875,9132,45.70000076293945,96.26999664,15.105999946594238,1931.3399658203125,2.1679999828338623,23.62000084,0.13,237.657,0.71
10/5/2015,1156.300048828125,1157.199951171875,1132.5,1137.0999755859375,635,45.540000915527344,95.83000183105469,15.256999969482422,1951.3599853515625,1.9889999628067017,20.940000534057617,0.13,237.657,0.56
10/12/2015,1183.5999755859375,1189,1154.9000244140625,1155.9000244140625,701,49.630001068115234,94.80999755859375,15.809000015258789,2014.8900146484375,2.0989999771118164,17.079999923706055,0.13,237.657,0.59
10/19/2015,1163.300048828125,1179.0999755859375,1163.300048828125,1176.5,208,47.25999832,94.54000091552734,16.101999282836914,2033.1099853515625,2.0230000019073486,15.050000190734863,0.13,237.657,0.59
10/26/2015,1141.5,1182.699951171875,1139.199951171875,1165.0999755859375,1273,44.599998474121094,97.06999969482422,15.817999839782715,2075.149902,2.0829999446868896,14.460000038146973,0.13,237.657,0.59
11/2/2015,1087.5999755859375,1138.699951171875,1084.800048828125,1137.9000244140625,668,46.59000015258789,96.94999694824219,15.565999984741211,2079.360107421875,2.1510000228881836,15.069999694824219,0.13,237.657,0.65
11/9/2015,1080.800048828125,1091.4000244140625,1080.800048828125,1088.5999755859375,65,44.290000915527344,99.16000366210938,14.696000099182129,2099.199951171875,2.3329999446868896,14.329999923706055,0.13,237.657,0.76
11/16/2015,1076.4000244140625,1092.4000244140625,1064,1092,37,40.74000168,98.98999786376953,14.20300006866455,2023.040039,2.2799999713897705,20.079999923706055,0.13,237.657,0.76
11/23/2015,1056.199951171875,1079.4000244140625,1051.0999755859375,1070,201074,40.38999938964844,99.56999969482422,14.105999946594238,2089.169922,2.262000084,15.470000267028809,0.13,237.657,0.64
11/30/2015,1084.5,1088.800048828125,1046.199951171875,1056.5,10595,41.709999084472656,100.0199966430664,14.008000373840332,2090.110107421875,2.2249999046325684,15.119999885559082,0.13,237.657,0.62
12/7/2015,1076.9000244140625,1086.5,1064.4000244140625,1084.9000244140625,1984,39.970001220703125,98.34999847,14.505000114440918,2091.689941,2.2750000953674316,14.81000042,0.13,237.657,0.67
12/14/2015,1066.199951171875,1078.699951171875,1050.5,1074,1119,35.619998931884766,97.56999969482422,13.859000205993652,2012.3699951171875,2.1389999389648438,24.389999389648438,0.13,237.657,0.78
12/21/2015,1077.199951171875,1081.9000244140625,1069.4000244140625,1070.199951171875,358,34.72999954223633,98.69999694824219,14.079999923706055,2005.550048828125,2.1989998817443848,20.700000762939453,0.13,237.657,0.75
12/28/2015,1060.300048828125,1098.800048828125,1058.5,1077.9000244140625,694,38.099998474121094,97.98000336,14.369000434875488,2060.989990234375,2.243000030517578,15.739999771118164,0.13,237.657,0.74
1/4/2016,1097.800048828125,1111.0999755859375,1063.199951171875,1063.4000244140625,497,37.040000915527344,98.62999725341797,13.774999618530273,2043.939941,2.2690000534057617,18.209999084472656,0.13,237.657,0.69
1/11/2016,1091.5,1107.9000244140625,1073.699951171875,1105.699951171875,283,33.15999984741211,98.54000091552734,13.907999992370605,1922.030029296875,2.130000114440918,27.010000228881836,0.13,237.657,0.72
1/18/2016,1097.199951171875,1109.800048828125,1084.9000244140625,1089.800048828125,67,29.420000076293945,98.95999908447266,13.883999824523926,1880.3299560546875,2.0329999923706055,27.020000457763672,0.13,237.657,0.69
1/25/2016,1116.4000244140625,1125.699951171875,1099.300048828125,1099.300048828125,228711,32.189998626708984,99.56999969482422,14.043000221252441,1906.9000244140625,2.0480000972747803,22.34000015258789,0.13,237.657,0.69
2/1/2016,1157.800048828125,1174.800048828125,1115.300048828125,1116.699951171875,6190,33.619998931884766,99.61000061035156,14.229000091552734,1940.239990234375,1.930999994277954,20.200000762939453,0.38,237.336,0.57
2/8/2016,1239.0999755859375,1260.800048828125,1165,1173.5,3547,30.889999389648438,97.02999877929688,14.763999938964844,1880.050048828125,1.8480000495910645,23.37999916,0.38,237.336,0.52
2/15/2016,1230.4000244140625,1239.199951171875,1193.5999755859375,1233.0999755859375,866,29.440000534057617,95.98000336,15.78499984741211,1864.780029296875,1.7480000257492065,25.399999618530273,0.38,237.336,0.46
2/22/2016,1219.800048828125,1250.0999755859375,1203,1226.0999755859375,2747,29.639999389648438,96.59999847,15.368000030517578,1917.780029296875,1.7480000257492065,20.530000686645508,0.38,237.336,0.46
2/29/2016,1269.9000244140625,1279.9000244140625,1218.5999755859375,1218.5999755859375,1715,32.779998779296875,98.15000153,14.689000129699707,1948.050048828125,1.7619999647140503,19.809999465942383,0.38,237.336,0.32
3/7/2016,1258.699951171875,1280.699951171875,1237.5,1259.800048828125,395,35.91999816894531,97.33999633789062,15.680999755859375,1999.989990234375,1.8830000162124634,16.860000610351562,0.38,237.336,0.43
3/14/2016,1253.800048828125,1270.0999755859375,1228,1256,709,38.5,96.16999816894531,15.607000350952148,2022.189941,1.9769999980926514,16.5,0.38,237.336,0.45
3/21/2016,1221.4000244140625,1256.199951171875,1214.199951171875,1256.199951171875,1122,39.439998626708984,94.98999786376953,15.805999755859375,2049.580078,1.871000051498413,14.020000457763672,0.38,237.336,0.28
3/28/2016,1222.199951171875,1245,1209.199951171875,1211.5,242992,39.459999084472656,96.13999938964844,15.190999984741211,2035.939941,1.899999976158142,14.739999771118164,0.38,237.336,0.33
4/4/2016,1242.5,1242.9000244140625,1215,1221.699951171875,3547,36.790000915527344,94.62000274658203,15.041999816894531,2072.780029296875,1.7920000553131104,13.100000381469727,0.38,237.336,0.14
4/11/2016,1233.0999755859375,1261.699951171875,1224.5,1241.5,1186,39.720001220703125,94.23999786376953,15.381999969482422,2047.5999755859375,1.7200000286102295,15.359999656677246,0.38,237.336,0.17
4/18/2016,1228.699951171875,1270.5999755859375,1228,1238.699951171875,1182,40.36000061035156,94.69999694824219,16.30900001525879,2080.72998,1.7519999742507935,13.619999885559082,0.38,237.336,0.21
4/25/2016,1289.199951171875,1295.5,1231.5999755859375,1231.5999755859375,2437,43.72999954223633,95.12000274658203,16.895999908447266,2091.580078,1.8880000114440918,13.220000267028809,0.38,237.336,0.26
5/2/2016,1292.9000244140625,1304.4000244140625,1270.800048828125,1292.0999755859375,1087,45.91999816894531,93.08000183105469,17.788999557495117,2065.300048828125,1.819000005722046,15.699999809265137,0.38,237.336,0.2
5/9/2016,1271.9000244140625,1286.5,1258.699951171875,1286.5,581,44.65999984741211,93.88999938964844,17.506999969482422,2057.139892578125,1.7790000438690186,14.720000267028809,0.38,237.336,0.18
5/16/2016,1252.4000244140625,1287.800048828125,1247.5,1272.800048828125,190,46.209999084472656,94.61000061035156,17.114999771118164,2046.6099853515625,1.7050000429153442,15.039999961853027,0.38,237.336,0.15
5/23/2016,1213.800048828125,1251.5999755859375,1206.4000244140625,1251.5999755859375,263598,47.75,95.30999755859375,16.518999099731445,2052.320068359375,1.8489999771118164,15.199999809265137,0.38,237.336,0.3
5/30/2016,1240.0999755859375,1244.5,1199,1212.5,12398,49.33000183105469,95.51999664,16.246000289916992,2099.060059,1.8509999513626099,13.119999885559082,0.38,237.336,0.19
6/6/2016,1273.4000244140625,1278,1236.5,1244.4000244140625,2600,48.619998931884766,94.02999877929688,16.34600067138672,2099.129883,1.7039999961853027,13.470000267028809,0.38,237.336,0.19
6/13/2016,1292.5,1316.4000244140625,1273,1276.199951171875,1424,49.06999969482422,94.59999847,17.315000534057617,2096.070068359375,1.6390000581741333,17.030000686645508,0.38,237.336,0.15
6/20/2016,1320,1355.5999755859375,1253.699951171875,1288.9000244140625,1252,47.97999954223633,94.20999908447266,17.399999618530273,2071.219970703125,1.6180000305175781,19.40999984741211,0.38,237.336,0.24
6/27/2016,1336.699951171875,1344.199951171875,1311.5999755859375,1330,2275,47.63999938964844,95.44999694824219,17.78499984741211,2037.4100341796875,1.5789999961853027,25.760000228881836,0.38,237.336,0.12
7/4/2016,1356.5999755859375,1374.9000244140625,1335,1342.199951171875,676,48.99000168,95.65000153,19.54400062561035,2102.949951171875,1.4559999704360962,14.770000457763672,0.38,237.336,0.01
7/11/2016,1326.5,1371.800048828125,1322.699951171875,1371.699951171875,357,45.40999984741211,96.30000305175781,20.058000564575195,2129.899902,1.3660000562667847,13.199999809265137,0.38,237.336,0.01
7/18/2016,1323.0999755859375,1337.5,1312.800048828125,1327.5,1500,45.95000076293945,96.58000183105469,20.125,2161.739990234375,1.593999981880188,12.670000076293945,0.38,237.336,0.1
7/25/2016,1349,1353.300048828125,1313.800048828125,1315.699951171875,278983,44.189998626708984,97.47000122070312,19.656999588012695,2175.030029296875,1.5700000524520874,12.020000457763672,0.38,237.336,0.08
8/1/2016,1336.4000244140625,1366,1333.699951171875,1348.800048828125,6401,41.599998474121094,95.52999877929688,20.312000274658203,2173.600098,1.4579999446868896,11.869999885559082,0.4,240.545,0.05
8/8/2016,1335.800048828125,1354.199951171875,1327.800048828125,1330,2096,41.79999923706055,96.19000244140625,19.780000686645508,2182.870117,1.5820000171661377,11.390000343322754,0.4,240.545,0.08
8/15/2016,1340.4000244140625,1355,1333.5999755859375,1336.5,872,44.49000168,95.72000122070312,19.672000885009766,2184.050048828125,1.5149999856948853,11.550000190734863,0.4,240.545,0.1
8/22/2016,1321.5,1341.199951171875,1317,1334.4000244140625,1129,48.52000045776367,94.51000213623047,19.301000595092773,2183.870117,1.5779999494552612,11.34000015258789,0.4,240.545,0.08
8/29/2016,1322.0999755859375,1326.699951171875,1301.5,1315,1636,47.63999938964844,95.56999969482422,18.645000457763672,2169.040039,1.6349999904632568,13.649999618530273,0.4,240.545,0.11
9/5/2016,1330.0999755859375,1350.5,1323.199951171875,1323.300048828125,125,44.439998626708984,95.87999725341797,19.275999069213867,2179.97998,1.5959999561309814,11.979999542236328,0.4,240.545,0.17
9/12/2016,1305.800048828125,1329.300048828125,1305.800048828125,1327,370,45.880001068115234,95.33999633789062,19.281999588012695,2127.810059,1.6720000505447388,17.5,0.4,240.545,0.17
9/19/2016,1337.199951171875,1340.4000244140625,1313.5,1313.5,256,43.029998779296875,96.11000061035156,18.78100014,2139.159912109375,1.7009999752044678,15.369999885559082,0.4,240.545,0.2
9/26/2016,1313.300048828125,1341.800048828125,1312.9000244140625,1335.199951171875,17599,44.47999954223633,95.48000336,19.732999801635742,2164.689941,1.6150000095367432,12.289999961853027,0.4,240.545,0.05
10/3/2016,1248.9000244140625,1316.800048828125,1248.9000244140625,1313.5,2721,48.24000168,95.45999908447266,19.138999938964844,2168.27002,1.6080000400543213,13.289999961853027,0.4,240.545,0
10/10/2016,1253.0999755859375,1260.4000244140625,1250.5999755859375,1258.800048828125,806,49.810001373291016,96.51999664,17.323999404907227,2153.739990234375,1.7359999418258667,13.479999542236328,0.4,240.545,0.09
10/17/2016,1265.9000244140625,1271.5,1249.9000244140625,1249.9000244140625,910,50.349998474121094,98.01999664,17.39299964904785,2132.97998,1.7940000295639038,16.12000084,0.4,240.545,0.09
10/24/2016,1275.5,1281.5,1261.800048828125,1269.199951171875,1280,50.849998474121094,98.69999694824219,17.447999954223633,2141.159912109375,1.7400000095367432,13.34000015258789,0.4,240.545,0.11
10/31/2016,1303.300048828125,1307,1271.5,1276.5999755859375,221,48.70000076293945,98.34999847,17.761999130249023,2126.409912109375,1.8450000286102295,16.190000534057617,0.4,240.545,0.11
